"GeneName","jtk_adjp","jtk_q","jtk_lag","jtk_amp","jtk_per","paper_pval","paper_phase"
"Popu|evm.model.contig_2082.11",3.15629831587306e-16,9.76631536584567e-14,8,147.339827759004,24,3.15629831587306e-16,9
"Popu|evm.model.contig_3468.2",1.93532499607445e-06,5.46880561763925e-06,10,20.4929479437096,24,1.93532499607445e-06,11
"Popu|evm.model.contig_2109.6",0.000436120439117286,0.000738184080096479,21,2.33361643022438,24,0.000436120439117286,22
"Popu|evm.model.contig_2494.24",5.00023404014991e-08,2.26247935056277e-07,4,14.7232171427209,24,5.00023404014991e-08,5
"Popu|evm.model.contig_2075.5",3.4959010532646e-13,1.48023810386914e-11,7,10.5900821182331,24,3.4959010532646e-13,8
"Popu|evm.model.contig_637.7",0.0539641095436385,0.0655802509484248,21,2.58020792409664,24,NA,NA
"Popu|evm.model.contig_3451.2",2.60702153235381e-05,5.65628053608049e-05,20,84.2480866362725,24,2.60702153235381e-05,21
"Popu|evm.model.contig_3524.8",0.00259776754709449,0.00383609396409236,8,8.05372478141685,24,0.00259776754709449,9
"Popu|evm.model.contig_2303.1",1.76690496426816e-09,1.34609379143346e-08,13,0.712196419124909,24,1.76690496426816e-09,14
"Popu|evm.model.contig_2055.2",0.15054381024451,0.173787480760093,16,8.35801334889311,24,NA,NA
"Popu|evm.model.contig_4407.11",7.75701530101113e-08,3.29837146388132e-07,20,11.7232652080352,24,7.75701530101113e-08,21
"Popu|evm.model.contig_4527.2",0.0153461225951521,0.0201599536704766,16,2.95787691569063,24,0.0153461225951521,17
"Popu|evm.model.contig_3509.5",0.0308014115031162,0.0386881117162482,11,13.4159636598044,24,0.0308014115031162,12
"Popu|evm.model.contig_2502.20",2.42958606848042e-14,2.12456738270924e-12,6,22.1809134593241,24,2.42958606848042e-14,7
"Popu|evm.model.contig_445.5",4.00106888006657e-08,1.87470000816165e-07,16,102.92741317354,24,4.00106888006657e-08,17
"Popu|evm.model.contig_4507.1",4.7121014917106e-10,4.69169016099155e-09,1,210.662291415222,24,4.7121014917106e-10,2
"Popu|evm.model.contig_4467.10",0.0449272528017537,0.0551563785731891,21,1.77956259539537,24,0.0449272528017537,22
"Popu|evm.model.contig_2306.3",1.1405295408205e-05,2.68291232628682e-05,6,145.947146533621,24,1.1405295408205e-05,7
"Popu|evm.model.contig_943.1",0.206264316967803,0.234411135754482,22,1172.99987348895,24,NA,NA
"Popu|evm.model.contig_3417.1",0.0229815096748871,0.0293749992587332,8,9.57263719723012,24,0.0229815096748871,9
"Popu|evm.model.contig_3527.5",1.59484932431485e-05,3.63266217840117e-05,15,51.4595588574908,24,1.59484932431485e-05,16
"Popu|evm.model.contig_2150.3",0.000743430919571751,0.00120388521496673,17,4.40425115818313,24,0.000743430919571751,18
"Popu|evm.model.contig_4453.2",1.59484932431485e-05,3.63266217840117e-05,12,4.21080677129652,24,1.59484932431485e-05,13
"Popu|evm.model.contig_2437.1",1.60561324585694e-06,4.64645991471911e-06,9,1.02867447584003,24,1.60561324585694e-06,10
"Popu|evm.model.contig_502.2",3.06184291918419e-05,6.53382660075247e-05,14,100.391802643839,24,3.06184291918419e-05,15
"Popu|evm.model.contig_2085.6",0.000122037809271663,0.000229820733986546,1,20.191365950475,24,0.000122037809271663,2
"Popu|evm.model.contig_3470.1",1.93532499607445e-06,5.46880561763925e-06,15,53.1078732719618,24,1.93532499607445e-06,16
"Popu|evm.model.contig_515.4",2.75042540146138e-07,9.92249881379227e-07,13,19.8055511877566,24,2.75042540146138e-07,14
"Popu|evm.model.contig_2041.3",1.32968919576202e-06,3.93140374123684e-06,19,281.319460200482,24,1.32968919576202e-06,20
